rn,Astro.0,Astro.1,Astro.2,Astro.3,Astro.4,Ext.Amy.1,Ext.Amy.2,Ext.ClauPyr,Ext.Hpc.1,Ext.Hpc.2,Ext.Hpc.3,Ext.Hpc.4,Ext.L23,Ext.L25,Ext.L5.1,Ext.L5.2,Ext.L56,Ext.L6,Ext.L6B,Ext.Pir,Ext.Thal.1,Ext.Thal.2,Ext.Unk.3,Inh.1,Inh.2,Inh.3,Inh.4,Inh.5,Inh.6,Inh.Lamp5,Inh.Meis2.1,Inh.Meis2.2,Inh.Meis2.3,Inh.Meis2.4,Inh.Pvalb,Inh.Sst,Inh.Vip,LowQ.2,Micro,Nb.1,Nb.2,Oligo.1,Oligo.2,OPC.1,OPC.2,Unk.1,res_ss
Spotx1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00224940188570345
Spotx1497,0,0,0,0,0,0.290133133231096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709866866768904,2.65014573408959e-07
Spotx1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344605588023712,0,0.328942601868987,0,0,0,0,0,0,0,0.326451810107301,0,0,0,0,0,0,0,0,0,0,0,0.00249637325974019
Spotx1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200093732786341,0,0,0,0,0.337042102962132,0,0,0,0,0,0.462864164251528,0,0,0,0,0,0,0,0.00215771416156493
Spotx1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246828246173851,0,0.753171753826149,0.000545034342607868
Spotx1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410187526311355,0,0.589812473688645,0.00519497339026313
Spotx1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.48177660159263e-34
Spotx1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.39815354756362e-05
Spotx1504,0,0,0,0,0,0,0,0,0.44182238392783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55817761607217,4.60600473768187e-33
Spotx1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5386282413314e-17
Spotx1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53580246130955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46419753869045,3.83920853238694e-05
Spotx1507,0,0,0,0,0.756069144229846,0,0,0,0,0,0,0,0.243930855770154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109923752887665
Spotx1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265344887118814,0,0.26068525939839,0,0,0,0,0,0,0,0,0,0,0.473969853482797,0.000108282650456301
Spotx1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.45165452426477e-05
Spotx1510,0,0,0.38837270206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61162729793004,0,0,0,0,0,0,0,0,8.11071696553529e-07
Spotx1511,0,0,0,0,0.473413848344756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526586151655244,0.00721731473232553
Spotx1512,0,0,0,0.360174911508816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301653022900758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338172065590427,0.00492763913811966
Spotx1513,0,0.206061772305001,0,0,0.191597899943946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243016672990797,0,0,0,0,0,0,0.359323654760256,0.00172120497058364
Spotx1514,0,0,0,0,0.45359814586818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261977274707003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284424579424817,0.000516244950444416
Spotx1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00144426845987471
Spotx1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175031056922822,0,0,0,0,0,0,0,0,0,0,0.824968943077178,0.000141713014066604
Spotx1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00249681500850255
Spotx1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000416133668647447
Spotx1519,0,0.357464302566661,0.323581054639493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318954642793846,0.00147329465780449
Spotx1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244935988013313,0,0,0,0,0,0,0,0,0,0,0.755064011986687,4.58978826918945e-35
Spotx1521,0,0,0,0,0.421206016369494,0,0,0,0,0,0,0,0,0,0.255402924614985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323391059015521,7.61774807972389e-05
Spotx1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000601936911120427
Spotx1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203849084255546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796150915744454,0.00127070131359396
Spotx1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.71276535915931e-07
Spotx1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544554117948961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455445882051039,0,0,0.00107907228414294
Spotx1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453797173297058,0,0,0,0,0,0,0.546202826702942,2.06282571521533e-33
Spotx1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.98919190849957e-05
Spotx1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.08761300518903e-06
Spotx1529,0,0,0.209347863139162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790652136860838,1.62539021674294e-34
Spotx1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275425246919126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724574753080874,0.000263582776385982
Spotx1531,0,0,0,0,0.561796501816076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438203498183924,0,0,0,0,0,0,0,0,0,0,0,2.71741850611058e-06
Spotx1532,0,0,0,0,0.261796936931051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73820306306895,0.00025586334300137
Spotx1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.27926887787134e-05
Spotx1534,0,0.176114936431652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148696324697602,0,0,0,0,0,0,0.675188738870746,0.00173530145513862
Spotx1535,0,0,0,0,0.375320848451217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382312620368647,0,0,0,0,0,0.242366531180136,0,0,0,0,0,0,0,0.00194835380113068
Spotx1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00251807288712464
Spotx1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508911472996954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491088527003046,2.05861361203628e-33
Spotx1538,0,0,0,0,0,0,0,0,0,0,0,0,0.229201173917724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334930964829462,0,0,0,0,0,0,0,0,0,0,0,0,0.435867861252814,0.000456190150303105
Spotx1539,0,0,0.673336310868723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326663689131277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146157596695964
Spotx1540,0,0,0,0,0.313395036040647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201896978264305,0,0,0,0,0,0,0,0,0,0,0,0,0.484707985695048,0.000611999783887863
Spotx1541,0,0,0,0,0.19790062591657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21475924222688,0,0,0,0,0,0,0,0,0,0,0.58734013185655,0.000385533353513627
Spotx1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378152004921787,0,0.621847995078213,0.000457093028298714
Spotx1543,0,0,0,0,0.203717554775828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146867585151323,0,0.218886009336496,0,0,0,0,0,0,0,0,0,0,0.430528850736353,0.000162171406173718
Spotx1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.54848191530516e-06
Spotx1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210035634057066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789964365942934,4.05079683875333e-34
Spotx1546,0,0,0.428668750804726,0,0,0,0,0,0,0,0,0,0,0,0.571331249195274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25408238346904e-15
Spotx1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260378500229417,0,0,0,0,0,0,0,0,0,0,0.739621499770583,3.28704390373551e-08
Spotx1548,0,0,0,0,0.492223011473603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507776988526397,0.00158683473979252
Spotx1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191069196714863,0,0,0,0,0,0,0,0,0,0,0,0,0.808930803285137,0.000885012999649146
Spotx1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47930760879357,0,0,0,0,0,0,0.52069239120643,3.44354636426118e-06
Spotx1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.59766011411556e-05
Spotx1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273798976898159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405382572141631,0.32081845096021,5.99250998780053e-05
Spotx1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.94946765469859e-05
Spotx1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23375917806245,0,0.76624082193755,4.96537362774252e-05
Spotx1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.23111771359122e-06
Spotx1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000864980568687444
Spotx1557,0,0,0,0,0.237554404411766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762445595588235,1.15413875817016e-06
Spotx1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92966302416835e-33
Spotx1559,0,0,0,0,0.455542521092303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544457478907697,0.000925349710900841
Spotx1560,0,0,0,0,0.42228847209309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57771152790691,8.79582647626038e-06
Spotx1561,0,0,0,0,0.3083479779652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6916520220348,3.12753534189806e-06
Spotx1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394213228601947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605786771398053,0.00127622319874378
Spotx1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465301671701595,0.534698328298405,0,0,0,0,0,0,0,0.000487767400937411
Spotx1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558128124825488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441871875174513,0.000135701867700154
Spotx1565,0,0,0.270811837761553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729188162238447,1.52294159491965e-32
Spotx1566,0,0,0.233453702972025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766546297027975,2.88184603787502e-06
Spotx1567,0,0,0,0,0,0,0,0,0,0,0,0,0.269104122763247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730895877236753,0.000591206651935568
Spotx1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.26370282930552e-33
Spotx1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531242799682509,0,0,0,0,0,0,0,0,0,0,0,0,0.468757200317491,0.000137755633982061
Spotx1570,0.353723840933065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264995373090564,0,0,0,0,0.381280785976372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150692178984105
Spotx1571,0,0,0,0,0,0,0,0,0,0,0,0.310984095768759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689015904231241,1.98216700883804e-34
Spotx1572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189213556150815
Spotx1573,0,0,0,0,0.288482136702745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187965682176744,0,0,0,0,0,0.265330948109195,0,0,0,0,0,0,0.258221233011316,0.00289213217902793
Spotx1574,0,0,0.226002258758057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338240393724282,0,0,0,0,0,0,0,0,0,0,0,0,0.435757347517661,0.000137544904095942
Spotx1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000525781853851755
Spotx1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202213799603584,0,0.797786200396416,0.000268562625053282
Spotx1577,0,0.264849469731732,0,0,0.344830071024482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390320459243786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226677748162154
Spotx1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.14871827665679e-18
Spotx1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206489924129496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193715705534597,0,0,0,0,0,0,0,0,0,0,0,0,0.599794370335907,0.0044007408795255
Spotx1580,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021348159435643
Spotx1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31602488297055,0,0,0,0,0,0,0.68397511702945,0.000204188420757484
Spotx1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241457251675019,0,0,0,0,0,0,0,0.174839777937686,0,0,0,0.266367332607379,0,0,0,0,0,0,0.317335637779915,0.000112358315171423
Spotx1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000502608477759426
Spotx1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263507031803013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736492968196987,0.00214936519433241
Spotx1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551714832561788,0,0,0,0,0,0,0,0,0.252967590123554,0.195317577314658,0,0,0,0,0,3.35213704248567e-17
Spotx1586,0,0,0,0,0,0,0,0,0,0,0,0.308925412285574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691074587714427,0.000586677654229299
Spotx1587,0,0,0,0,0,0,0,0,0,0,0,0,0.66241295813494,0.33758704186506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123586641829232
Spotx1588,0,0,0.21472198703054,0,0.253885095830119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531392917139341,0.000509383546315457
Spotx1589,0,0.274216049533919,0,0,0.181866282624842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176371932003744,0,0,0,0,0.367545735837495,0.00157567963177777
Spotx1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315612378485787,0,0,0,0,0,0,0.684387621514213,2.71539602379778e-05
Spotx1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234371179793153,0,0,0,0,0,0,0,0,0,0,0,0,0.765628820206847,0.000551874813420622
Spotx1592,0,0,0,0,0.532746725654735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467253274345265,0.0011672806789703
Spotx1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00115511225115167
Spotx1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00152756694458851
Spotx1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20319070975046,0,0,0,0,0,0,0.79680929024954,6.01907902911591e-05
Spotx1596,0,0,0.439847957233025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261815608651861,0,0,0,0,0,0,0.298336434115114,0.00226920359296345
Spotx1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451417646581714,0,0,0.548582353418286,0,0.000938690881613729
Spotx1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000339582330477107
Spotx1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446298628675947,0,0,0,0,0,0,0,0,0,0,0,0,0.553701371324053,9.29302852427861e-07
Spotx1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.62755415664898e-35
Spotx1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25189826994043,0,0,0,0,0,0,0,0.74810173005957,9.68852001614192e-05
Spotx1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09179804017787e-17
Spotx1603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035670054334921
Spotx1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19334788150733,0,0,0,0,0,0,0,0,0,0,0,0,0.285353994672198,0,0,0,0,0,0,0,0,0,0.521298123820472,9.84077654200571e-34
Spotx1605,0,0,0,0,0,0,0,0,0,0,0,0,0.428417425572196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571582574427803,0.00092932662755454
Spotx1606,0,0.442067998820248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557932001179752,5.54970508120943e-07
Spotx1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357887914120656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642112085879344,0.000262621484483739
Spotx1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00278145031965215
Spotx1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333061193289764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228104594850448,0,0,0,0.438834211859788,0.00161349201400115
