rn,Astro_0,Astro_1,Astro_2,Ext_Amy_2,Ext_Hpc_1,Ext_Hpc_3,Ext_Hpc_4,Ext_L23,Ext_L25,Ext_L5_1,Ext_L56,Ext_L6,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Inh_1,Inh_3,Inh_4,Inh_6,Inh_Meis2_2,Inh_Meis2_3,Inh_Pvalb,Inh_Sst,Inh_Vip,Micro,Oligo_2,OPC_1,Unk_1,res_ss
Spotx1485,0,0,0,0,0,0,0,0,0,0,0,0.47926858205582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52073141794418,0.000489790690858167
Spotx1486,0,0,0,0,0,0,0.254962904440386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178999317515794,0,0,0,0,0.56603777804382,0.000959796343345072
Spotx1487,0,0,0,0,0.165920674131099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146431506634124,0,0.687647819234777,0.00477663060397294
Spotx1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244729185301311,0,0.755270814698689,0.00035292792339752
Spotx1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00196317823291096
Spotx1490,0,0,0,0,0,0,0.127413109013574,0,0,0,0,0,0,0,0,0,0.248130099941558,0,0.123789073822521,0,0,0,0,0,0,0,0,0.500667717222347,0.000913073332888403
Spotx1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178812908153994,0,0,0.537618914501631,0,0,0,0,0,0,0,0.283568177344375,2.13386982414927e-06
Spotx1492,0,0,0.147137615589248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852862384410752,0.00162333913852577
Spotx1493,0,0,0,0,0,0.170329230199981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829670769800019,0.00528284690609968
Spotx1494,0,0,0,0,0.151722736439437,0,0,0,0,0,0,0,0,0,0,0,0.151026009412837,0,0,0,0,0,0,0,0,0.161697266948525,0,0.535553987199201,0.00186945898542315
Spotx1495,0,0,0.336001464735422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663998535264578,0.000722389274296212
Spotx1496,0,0,0,0,0,0,0,0,0.317999285725855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268740057457884,0.184111358884352,0,0.229149297931908,0.00599393972641297
Spotx1497,0,0.132208833292255,0,0,0,0,0,0,0,0,0,0.167124905713186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264098082545638,0,0.436568178448921,0.000348948973003872
Spotx1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173210276125795,0,0,0,0,0,0.826789723874205,0.00670646885904202
Spotx1499,0,0,0,0,0.17786487505247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352621102273155,0,0.469514022674375,0.00720138594926625
Spotx1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00226430524187104
Spotx1501,0,0,0,0,0.157830560256243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842169439743758,0.000155802232088517
Spotx1502,0,0,0.3660943249844,0,0,0,0,0,0,0,0,0.175001113832027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458904561183572,0.00149666041366705
Spotx1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148643849785768,0,0,0,0.198882822771482,0,0,0,0,0,0,0.652473327442749,0.00333467311075074
Spotx1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170341340449727,0,0,0,0,0,0.207182780778718,0,0.622475878771555,0.00040660320381905
Spotx1505,0,0,0,0,0,0,0,0.175292846945366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280322677198667,0,0.544384475855967,0.00189050371035913
Spotx1506,0,0.157782195911234,0,0,0,0,0.67395678478484,0,0,0.168261019303926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266426386546467
Spotx1507,0,0,0,0,0,0,0.19222600948887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80777399051113,0.00500216082100052
Spotx1508,0,0,0,0.50983494042597,0,0,0,0,0,0.24553002863201,0,0,0,0,0,0,0.24463503094202,0,0,0,0,0,0,0,0,0,0,0,0.0101994283130204
Spotx1509,0,0,0,0,0,0,0,0,0,0.154084306960879,0,0.189417840669493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656497852369627,0.0100804319390433
Spotx1510,0,0,0,0.239931026553745,0,0,0,0,0,0.580467256411586,0,0,0,0,0,0,0,0.179601717034669,0,0,0,0,0,0,0,0,0,0,0.0365175146270202
Spotx1511,0,0,0,0,0.204250355723783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795749644276217,0.00318775821982703
Spotx1512,0,0,0,0,0.212769058371698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787230941628302,0.000674892311182512
Spotx1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456410768936408,0,0.543589231063593,0.000540852079433727
Spotx1514,0,0,0,0,0.234559803489644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765440196510355,0.00224863540581881
Spotx1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237921844012908,0,0.762078155987092,0.00214463447036803
Spotx1516,0,0,0,0.230863511715017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769136488284983,0.00292150588085893
Spotx1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465074018343325,0,0,0,0,0,0.534925981656675,5.49322610602077e-28
Spotx1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00250212557291823
Spotx1519,0,0,0,0.138193141510403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861806858489597,0.00289141583373102
Spotx1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227041254153914,0,0,0,0,0,0.18621654175332,0,0,0,0,0,0.586742204092767,7.58006818018737e-30
Spotx1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000600711164752972
Spotx1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436865336388872,0,0,0,0,0,0,0,0.563134663611128,0.000423632021028594
Spotx1523,0,0,0,0,0.22575732795425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774242672045751,0.00187584970172818
Spotx1524,0,0,0,0,0.311815094845394,0,0,0,0,0,0,0,0,0,0,0,0.146492183598428,0,0,0,0,0,0,0,0,0,0,0.541692721556178,0.00178341040013449
Spotx1525,0,0,0,0,0,0,0,0,0,0.197143113018843,0,0,0.215992259165463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586864627815694,0.000904541982365034
Spotx1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186095009267288,0,0.813904990732712,0.00159591181025785
Spotx1527,0,0,0,0.144641619606389,0,0,0,0,0,0,0,0,0,0,0.156644700384127,0,0,0,0,0,0,0,0,0,0,0,0,0.698713680009484,0.00205042263765962
Spotx1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616811970672641,0,0.383188029327359,2.27973140305528e-05
Spotx1529,0,0,0,0,0,0,0,0,0,0,0,0.239525878951227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760474121048773,0.00112650737640074
Spotx1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425411714223153,0,0,0,0,0,0,0,0.574588285776848,0.000488572532198545
Spotx1532,0,0,0,0.195578569049512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804421430950488,0.0027468637047658
Spotx1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx1534,0,0,0.279140625908348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720859374091652,0.000789077909003133
Spotx1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000219021696772869
Spotx1536,0,0,0,0,0,0,0,0,0,0,0,0.225489647101077,0,0,0,0,0,0,0,0,0,0.500096525292816,0,0.274413827606107,0,0,0,0,0.00114638643371345
Spotx1537,0,0,0,0,0,0,0.302527749950313,0,0,0,0,0,0,0,0,0,0,0,0,0.229676123724603,0,0,0,0,0,0,0,0.467796126325084,0.0119818476935763
Spotx1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440633000845973,0,0.559366999154027,0.000287285253559549
Spotx1539,0,0,0,0,0.109945363876255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890054636123745,0.000717402495016981
Spotx1540,0,0,0,0,0.141504562519468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858495437480532,0.000248851034235242
Spotx1541,0,0,0,0.183841192540887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816158807459113,0.00124185409331785
Spotx1542,0,0,0,0.238138602572211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761861397427789,0.00254601912834543
Spotx1543,0,0,0,0,0,0,0,0.120406137521229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17390994514138,0,0.705683917337392,0.0012206170393024
Spotx1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139007388435149,0,0.860992611564852,0.000408036423501535
Spotx1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128083940626467,0.181138785906597,0,0.690777273466935,0.00144954321268903
Spotx1546,0,0,0,0,0,0.223370319185938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188443747559402,0,0.58818593325466,7.93578365271594e-13
Spotx1547,0,0,0,0,0,0,0,0.186650913007309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813349086992691,0.000905056711064702
Spotx1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000594033127728658
Spotx1549,0,0,0,0,0,0,0.536416208492327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463583791507674,4.36211749504258e-06
Spotx1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229333873185485,0,0,0,0,0,0.220681452873925,0,0,0,0,0,0.54998467394059,8.49340816258738e-05
Spotx1551,0,0,0,0,0.396621646462859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277642963763517,0,0.325735389773624,0.00564144258669025
Spotx1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00147883242049142
Spotx1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00153615377905842
Spotx1554,0,0.156416552019326,0.268187589356939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575395858623735,0.0019703577647556
Spotx1555,0,0,0,0,0.187083573816792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812916426183208,0.00092028995083697
Spotx1556,0,0,0,0,0.233311760944155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766688239055845,0.00205241783179239
Spotx1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351976208737068,0,0,0,0,0,0,0,0.648023791262932,0.0032047235043432
Spotx1558,0,0,0,0.262569017091991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737430982908009,0.00145743038122032
Spotx1559,0,0,0,0,0.525843064862311,0,0,0,0,0,0,0,0,0,0,0,0.224700390134937,0,0,0.249456545002752,0,0,0,0,0,0,0,0,0.00730014411032079
Spotx1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx1561,0,0,0,0.212222929794845,0.164842246399179,0.161679783992507,0,0,0,0,0,0,0,0,0,0,0.277933225669163,0,0,0,0,0,0,0,0,0.183321814144306,0,0,0.00421988951835158
Spotx1562,0,0,0,0,0,0,0.152845599912688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390353392559293,0,0.456801007528019,0.000610951504482775
Spotx1563,0,0,0,0,0,0,0,0,0.307319294230403,0.275960326963375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416720378806222,8.81760575789282e-05
Spotx1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286367720598652,0,0.713632279401348,0.00174984125410745
Spotx1565,0,0,0,0.276403489338301,0,0,0,0,0,0,0,0.183011072265974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540585438395725,7.04398914999307e-05
Spotx1566,0,0,0,0,0.15695880379134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84304119620866,0.00176122315821105
Spotx1567,0,0,0,0,0,0,0,0,0,0,0.158664662902231,0,0,0,0,0,0,0,0,0,0,0.333647971274136,0.191080065953181,0,0,0,0,0.316607299870452,0.000330763786492749
Spotx1568,0,0,0,0,0.193953576033387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806046423966613,0.00594809284126031
Spotx1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00130460839558003
Spotx1570,0,0,0,0.219135286509731,0,0,0,0,0,0,0,0,0,0.147746694970009,0,0,0,0,0,0,0,0,0,0,0,0,0.339969175158112,0.293148843362148,0.00114452283582995
Spotx1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00962213493315186
Spotx1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148002571921522,0,0,0,0.851997428078478,0.000613697528889386
Spotx1573,0,0,0,0,0.201500024711385,0.425858265956278,0,0,0,0.152608466675971,0,0,0,0,0,0.220033242656366,0,0,0,0,0,0,0,0,0,0,0,0,0.0161353700659908
Spotx1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185090834539427,0,0,0.1787267067103,0,0,0,0,0,0.636182458750273,0.000335572996812174
Spotx1575,0,0,0,0,0,0,0,0.149941774243561,0.214491062898266,0,0,0.52858641602452,0,0,0,0,0,0,0,0,0.106980746833654,0,0,0,0,0,0,0,9.67004448413657e-06
Spotx1576,0,0,0,0,0.26078793702231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73921206297769,0.000913073538473272
Spotx1577,0,0,0,0,0,0,0,0,0.189232342924827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810767657075173,0.000886257937296657
Spotx1578,0,0,0,0,0.188242734791138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811757265208862,0.00227702414820778
Spotx1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00659513394777709
Spotx1580,0,0,0,0,0.176516935665392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823483064334608,0.00124877818217817
Spotx1581,0,0,0,0,0,0,0,0,0,0,0,0,0.212864948678419,0,0,0,0,0,0,0,0,0,0,0,0.220491979906356,0,0,0.566643071415226,0.000808371645006321
Spotx1582,0,0.327437735637099,0,0,0,0,0,0,0,0.672562264362901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496223338531621
Spotx1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268064173036841,0,0,0,0,0,0,0,0.731935826963159,0.000840778399852199
Spotx1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336528605483921,0,0,0,0,0,0,0,0,0,0,0,0,0.663471394516079,0.019944300090388
Spotx1585,0,0,0,0,0,0,0.150526364090824,0,0.203999415009758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116258706601021,0,0.529215514298397,0.00107541251718579
Spotx1586,0,0,0,0.139648385051268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860351614948733,0.0106395695000431
Spotx1587,0,0,0,0,0,0,0,0,0,0,0,0.149536585318157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850463414681843,0.000239287648123227
Spotx1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131132189680678,0,0,0,0,0,0,0,0.868867810319322,6.60374196525281e-06
Spotx1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00192052563139356
Spotx1590,0,0,0,0,0,0,0.353011274617345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646988725382655,0.0005547749100164
Spotx1591,0,0,0,0,0,0,0,0,0,0,0,0.224692137253627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775307862746373,0.0027771648159886
Spotx1592,0,0,0,0.36676976904524,0,0,0,0,0,0,0,0,0,0,0,0.220185294129584,0,0,0,0,0.413044936825176,0,0,0,0,0,0,0,0.000695915158501008
Spotx1593,0,0,0,0,0.220262043965793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779737956034207,0.00109677819029659
Spotx1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000714526628319282
Spotx1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249630374960487,0.432761458627957,0.317608166411556,0,0,0,0,0,0,0,0,0,0,0.000323989992861359
Spotx1596,0,0,0,0,0.13395774866005,0,0,0,0,0,0,0,0,0,0,0,0.428653241642732,0.437389009697218,0,0,0,0,0,0,0,0,0,0,9.86815796890398e-05
Spotx1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464720047758165,0,0.535279952241835,0.00305830910716765
Spotx1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175536733390352,0.267545199092483,0,0,0,0,0,0,0,0.367383894366611,0,0.189534173150555,0.000305067915081595
Spotx1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291579852000774,0,0,0.324974243454085,0.383445904545142,0,0,0.00149219492872743
Spotx1600,0,0,0,0,0,0,0.283646602653796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716353397346204,0.000810790968011047
Spotx1601,0,0,0,0,0.3375588474106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191952750156225,0,0.470488402433174,0.000578484613088028
Spotx1602,0,0,0,0,0,0.127091849582921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134854530813841,0,0.738053619603239,0.00243670174284749
Spotx1603,0,0,0,0,0.139390168853156,0,0,0,0,0,0.203536395735045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6570734354118,0.00334241836534229
Spotx1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000152627714605981
Spotx1605,0,0,0,0,0.129266613808204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870733386191796,0.000937385401861296
Spotx1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00323890697078811
Spotx1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00209054284846165
Spotx1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00371325847822091
Spotx1609,0,0,0,0,0.305566211786969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694433788213031,0.0111051508512548
Spotx1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191491677775077,0.289256109439651,0,0,0,0,0,0,0,0,0,0,0.519252212785272,0.0018134641005442
Spotx1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39199768697919,0.297307298078959,0,0.310695014941852,0.000238878577427409
Spotx1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160062580123273,0,0,0,0,0,0,0,0,0,0,0.640225839827895,0.199711580048833,0,0.0260441283023775
Spotx1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165661933616263,0,0,0,0,0,0,0,0,0.16275029623717,0,0.671587770146567,6.37208942091931e-05
Spotx1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149456263466247,0,0.850543736533753,0.00126618143076912
Spotx1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264496050430032,0,0,0,0,0.735503949569968,0.00380552393711834
Spotx1616,0,0,0,0,0.275850622992993,0,0,0,0,0,0,0,0,0,0,0,0.178244231617371,0,0,0,0,0,0,0,0,0,0,0.545905145389637,0.003521258260051
Spotx1617,0,0,0,0.299592706815279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700407293184721,0.00124893890962693
Spotx1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00195085372405763
Spotx1619,0,0,0,0,0.175007677532812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528030454955499,0,0.296961867511688,0.00530757276088617
Spotx1620,0,0,0,0,0,0,0,0,0,0,0,0,0.147146110398252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852853889601748,0.000376753757153697
Spotx1621,0,0,0,0.166546881753466,0,0,0,0,0,0,0,0,0,0,0,0.225344600676937,0,0,0,0,0,0,0,0,0,0.386340338082252,0,0.221768179487344,0.00266693265857643
Spotx1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3128717196503,0,0.6871282803497,1.1867858899206e-05
Spotx1623,0,0,0,0,0.220961999267684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779038000732316,0.000251465267554224
Spotx1624,0,0,0,0.19477524699568,0,0,0,0,0,0,0,0,0,0,0,0,0.130569229660192,0,0,0,0,0,0,0,0,0,0,0.674655523344129,0.00013055723668578
Spotx1625,0,0,0,0.183755692366198,0.171201698491122,0,0,0,0,0.151084598112133,0,0.150793371089189,0,0,0,0,0.191006083875658,0.1521585560657,0,0,0,0,0,0,0,0,0,0,0.0022041700191708
Spotx1626,0,0,0,0.237498908998596,0,0.168536354037165,0,0,0,0,0,0.242977946222391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350986790741849,0.00185372603022378
Spotx1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224544981917728,0,0.775455018082272,0.000372398100370646
Spotx1628,0,0,0,0,0,0,0.283375498792775,0,0,0,0,0,0,0,0,0,0.234453341474771,0,0,0,0,0,0.482171159732454,0,0,0,0,0,0.000898209356019721
Spotx1629,0,0,0,0,0.196277972331609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803722027668391,0.00178409708638686
Spotx1630,0,0,0,0,0.244753702459045,0,0,0,0,0,0,0,0,0,0,0,0.270848901816885,0,0,0,0,0,0,0,0,0,0,0.484397395724071,0.000911435799338051
Spotx1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000879377358130185
Spotx1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00143891439936372
Spotx1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21612491788194,0,0,0,0,0.343449933014703,0,0.440425149103357,4.72154441561174e-05
Spotx1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx1635,0,0,0,0.220202221245735,0,0,0.297796831441481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482000947312784,0.00193200976379556
Spotx1636,0,0,0,0,0,0,0,0,0,0.184169481376089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815830518623911,0.0222236978556118
Spotx1637,0,0,0,0,0,0,0,0,0,0,0,0.205926435764722,0,0,0,0,0,0,0.794073564235278,0,0,0,0,0,0,0,0,0,0.000375373129808334
Spotx1638,0,0,0,0,0.294925823901334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705074176098666,0.000306196921017883
Spotx1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179482877764396,0,0.820517122235604,0.00428051136457176
Spotx1640,0,0,0,0,0,0,0.135417218264611,0,0,0,0,0.15520376285432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709379018881069,0.0031172771186793
Spotx1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411554065237737,0,0,0,0,0,0,0,0,0.588445934762263,0,0,0.000832462147108624
Spotx1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181337836993304,0,0,0,0,0,0.173269089334505,0,0.645393073672191,0.000905738917586486
Spotx1643,0,0,0,0,0,0,0,0,0,0,0.211705643687607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788294356312393,0.000312830267407679
Spotx1644,0,0,0,0,0,0.198219932575805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457060324073769,0,0,0,0,0.344719743350426,0,0,0.00192344347359217
Spotx1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204436919941634,0,0.795563080058366,0.000431248742881491
