rn,Astro_0,Astro_1,Astro_2,Ext_Amy_2,Ext_Hpc_1,Ext_Hpc_3,Ext_Hpc_4,Ext_L23,Ext_L25,Ext_L5_1,Ext_L56,Ext_L6,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Inh_1,Inh_3,Inh_4,Inh_6,Inh_Meis2_2,Inh_Meis2_3,Inh_Pvalb,Inh_Sst,Inh_Vip,Micro,Oligo_2,OPC_1,Unk_1,res_ss
Spotx1601,0,0,0,0,0.345029011479679,0,0.18913010435894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465840884161381,0.000161304258449927
Spotx1602,0,0,0,0,0,0.160472363238728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178561795233099,0,0.660965841528174,0.00130194918815084
Spotx1603,0,0,0,0,0.213245427043585,0,0,0,0,0,0.295707646233732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491046926722684,0.00779072851163451
Spotx1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.05565184868644e-05
Spotx1605,0,0,0,0,0.300188411973406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699811588026594,0.00159091217822509
Spotx1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222607696973666,0,0,0,0,0,0.225518284640217,0,0.551874018386117,0.00198263126332198
Spotx1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00202492168781724
Spotx1608,0,0,0,0,0.262368627757391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18199277561466,0,0.555638596627949,0.0031598532320559
Spotx1609,0,0,0,0,0.621804435161058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378195564838943,0.00598712381696166
Spotx1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233432106334874,0,0,0,0,0,0,0,0,0,0,0.766567893665126,0.00114505074994169
Spotx1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504776830063788,0.390958387065907,0,0.104264782870305,0.000773607785020393
Spotx1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152651782686991,0,0,0,0,0,0,0,0,0,0,0.649371672247735,0.197976545065274,0,0.0181112428584862
Spotx1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258662507052448,0,0.741337492947552,0.00102793771273796
Spotx1614,0,0,0,0,0.123385343644578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180862293746559,0,0.695752362608864,0.00100937768441776
Spotx1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33259076126633,0,0,0,0,0.66740923873367,0.000275842700795888
Spotx1616,0,0,0,0,0.563183745982993,0,0,0,0,0,0,0,0,0,0,0,0.218565369909001,0,0,0,0,0,0,0,0.218250884108007,0,0,0,0.00288966555347598
Spotx1617,0,0,0,0.306281726517536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693718273482464,0.00196729431766948
Spotx1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40060239540154,0,0,0,0,0,0,0,0,0,0,0,0.59939760459846,0.000522880487367011
Spotx1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533190818186188,0,0.466809181813812,0.00109090891478662
Spotx1620,0,0,0,0,0,0,0,0,0,0,0,0,0.161410427141846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838589572858154,1.71415253633365e-05
Spotx1621,0,0,0,0.243554063631594,0,0.131514875047271,0,0,0,0,0,0,0,0,0,0.185876849231829,0,0,0,0,0,0,0,0,0,0.439054212089306,0,0,0.000385697672210791
Spotx1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362112986621487,0,0.637887013378513,0.000188445282586502
Spotx1623,0,0,0,0,0.201764348849575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798235651150425,1.01420964119831e-05
Spotx1624,0,0,0,0.442223055126168,0,0,0,0,0,0,0,0,0,0,0,0,0.294952793613923,0,0,0,0,0,0,0,0,0,0,0.262824151259908,0.000638960247788204
Spotx1625,0,0,0,0,0.363255925017843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636744074982157,0.00239395113098587
Spotx1626,0,0,0,0.295026698506108,0,0.156456345527817,0,0,0,0,0,0.3036206540695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244896301896575,0.000150953201058049
Spotx1627,0,0,0,0,0.165538159587948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436788477201242,0,0.397673363210809,0.000106391316202639
Spotx1628,0,0,0,0,0,0,0.265715922262191,0,0,0,0,0,0,0,0,0,0.143645798620381,0,0,0,0,0,0.449023222043543,0,0.141615057073885,0,0,0,5.34980666110914e-30
Spotx1629,0,0,0,0,0.264267960968611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735732039031389,0.00171586152745076
Spotx1630,0,0,0,0,0.22720703579281,0,0,0,0,0,0,0,0,0,0,0,0.212538164648542,0,0,0,0,0,0,0,0,0,0,0.560254799558647,0.00125822227791552
Spotx1631,0,0,0,0,0,0,0,0,0,0,0,0,0.20530410065086,0,0,0,0,0,0,0,0,0,0,0,0,0.179854116766895,0,0.614841782582245,0.000517476204989814
Spotx1632,0,0,0,0,0.331767268598002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668232731401998,0.000478304929442842
Spotx1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25873169075508,0,0,0,0,0.398299633858462,0,0.342968675386459,0.000110529238366695
Spotx1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx1635,0,0,0,0.310432081167804,0,0,0.476935288811263,0,0,0,0,0,0,0,0,0,0,0,0.212632630020933,0,0,0,0,0,0,0,0,0,2.70380538353013e-24
Spotx1636,0,0,0,0,0,0,0,0,0,0.241742413016348,0,0.157454027011278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208460949499855,0,0.39234261047252,0.0074546606607022
Spotx1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673115346834498,0,0,0,0,0,0,0,0,0.326884653165502,6.31311756168708e-07
Spotx1638,0,0,0,0,0.656940752245087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343059247754913,0.000553552065284703
Spotx1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20709338811189,0,0,0,0,0,0,0,0,0,0.255782421938734,0,0.537124189949375,3.864928313511e-08
Spotx1640,0,0,0,0,0,0,0.210641889093492,0,0,0,0,0.230196599731395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559161511175112,0.00233760433669308
Spotx1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29480839778957,0,0.150491323398328,0,0,0,0,0,0,0.554700278812102,0,0,0.000117721601195828
Spotx1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180866568159062,0.14016834963767,0,0,0,0,0.202722114654066,0,0.476242967549201,0.00209288827417766
Spotx1643,0,0,0,0,0,0,0,0,0,0,0.278341277007315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721658722992685,0.00036399971256678
Spotx1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569622894955656,0,0,0,0,0.430377105044344,0,0,0.000394282603241684
Spotx1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.85745377756476e-12
Spotx1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377090570135144,0,0,0,0,0,0.622909429864856,4.7651423857861e-32
Spotx1647,0,0,0,0,0.18567890979287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2763179412871,0,0.53800314892003,0.000793581318301654
Spotx1648,0,0,0,0,0,0,0,0.254256772194671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216070938954094,0,0,0.529672288851235,7.608264493278e-06
Spotx1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00227922589758587
Spotx1650,0,0,0,0,0.225378207870536,0,0,0,0,0.2109978216374,0,0,0,0,0,0,0,0.312518109458643,0,0,0,0,0,0,0,0,0,0.251105861033421,0.00145682259779494
Spotx1651,0,0,0,0,0.305120225880595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694879774119405,2.03260318505797e-32
Spotx1652,0,0,0.155799458063392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198367604976347,0,0.645832936960261,0.000431962423896711
Spotx1653,0,0,0,0,0,0,0,0,0,0,0,0.19360938719624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292314634086166,0,0.514075978717594,1.63366483216928e-29
Spotx1654,0,0,0,0.276072378953564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230528913193878,0,0.493398707852558,8.25622462589613e-05
Spotx1655,0,0,0.189136579414466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197034899722031,0,0,0,0,0,0,0,0.613828520863503,4.56113613038043e-06
Spotx1656,0,0,0,0,0.192669032690276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199434217662247,0,0,0,0,0,0,0,0,0.607896749647477,0.00252233929134252
Spotx1657,0,0,0,0,0,0,0.254222031201392,0,0,0,0,0,0,0,0,0,0.530936641971199,0.21484132682741,0,0,0,0,0,0,0,0,0,0,2.23908421389136e-32
Spotx1658,0,0,0.499212594676041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500787405323959,0.00383837383315689
Spotx1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471697452933949,0.121953094138253,0.406349452927799,0.00103167062093505
Spotx1660,0,0,0,0.228729687900209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226947312356131,0,0,0,0,0,0,0.544322999743661,0.000893958467911434
Spotx1661,0,0,0,0.208721954601323,0,0,0,0,0,0,0.135974637089362,0,0,0,0,0,0.143430420542491,0,0,0,0,0,0,0,0,0,0,0.511872987766824,0.000302848161380666
Spotx1662,0,0,0,0,0.222209092155352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328378380629143,0,0.449412527215505,0.000559190525918654
Spotx1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00129038460777055
Spotx1664,0,0,0,0,0.299080511746316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700919488253684,0.00273749146154719
Spotx1665,0,0,0,0,0,0,0,0,0,0,0.275130661115046,0,0,0,0,0,0.407861841211529,0,0,0,0,0,0,0,0.317007497673425,0,0,0,0.00250405086441071
Spotx1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396931870328507,0,0,0,0,0,0,0,0.603068129671493,0.000135909279670651
Spotx1667,0,0,0,0.188239453443744,0,0,0,0.233042386391285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578718160164971,5.02073951076716e-13
Spotx1668,0,0,0,0,0.527742000669314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250901391277029,0.221356608053657,0,0,0,0,0,0,0,0,0.000114235771078057
Spotx1669,0,0,0,0,0.251588983584516,0.185468408728975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38204899516492,0,0.18089361252159,0.000889333885573741
Spotx1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx1671,0,0,0,0,0.266758684920015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733241315079986,0.000944083998146112
Spotx1672,0,0,0.204167880378461,0,0,0,0,0,0,0,0,0.254241109990603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541591009630936,0.00119755003636965
Spotx1673,0,0,0,0,0.125627786581422,0,0,0,0,0,0,0.129108421690582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236340756446748,0,0.508923035281248,7.86869468841085e-05
Spotx1674,0,0,0,0,0.309252006745685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196248731725116,0,0.4944992615292,0.00112800048440872
Spotx1675,0,0,0,0,0,0,0.218904068053816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781095931946184,0.00117347764668178
Spotx1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459431370938692,0,0.18370388969274,0,0,0,0.356864739368568,0.00097229412405894
Spotx1677,0,0,0,0,0,0,0.346947204338721,0,0,0,0,0,0.182008600167056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471044195494224,0.00114094508493415
Spotx1678,0,0,0,0,0,0,0,0,0,0,0,0.747470602699869,0,0,0,0,0.252529397300131,0,0,0,0,0,0,0,0,0,0,0,0.000307679206099177
Spotx1679,0,0,0,0,0,0,0,0,0,0.389110380022762,0,0.322573932960284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288315687016954,0,0,4.74454550002649e-05
Spotx1680,0,0,0,0.337448048839808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299128973611554,0,0,0,0,0,0,0.363422977548638,0.000478748375296287
Spotx1681,0,0,0,0,0.237766174547265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762233825452735,0.00054408995219038
Spotx1682,0,0,0,0,0.233329500263763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766670499736237,0.000655445219775641
Spotx1683,0,0,0.482554352757796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517445647242204,0.000766602614271734
Spotx1684,0,0,0,0,0,0.130931949236661,0.140472531198878,0,0,0,0,0.210101660762002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518493858802459,0.00043875468174932
Spotx1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00338793693947411
Spotx1686,0,0,0,0.18191224613064,0.268989149517745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549098604351615,0.000506321925440831
Spotx1687,0,0,0,0,0,0,0,0,0,0,0,0.2471077509757,0,0,0,0,0.2751830545151,0,0,0,0,0,0,0,0,0.4777091945092,0,0,2.63588616329111e-29
Spotx1688,0,0,0,0,0.198827493290721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801172506709279,0.00036246819599195
Spotx1689,0,0,0,0,0,0,0.173746672466875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175630891378464,0,0,0.650622436154661,0.00137056686194452
Spotx1690,0,0,0,0,0,0,0.214279884925742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263824354446269,0,0,0.521895760627988,8.23253240932691e-29
Spotx1691,0,0,0,0,0.374995960058387,0,0,0,0,0,0,0.214173122739286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410830917202327,0.00348544632648921
Spotx1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260264615411879,0,0,0,0,0,0,0,0,0,0,0,0.739735384588121,2.03241072776182e-32
Spotx1693,0,0,0,0.249766230506381,0.210104554460354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540129215033264,0.000990851612675644
Spotx1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403645073403103,0,0,0,0,0,0.596354926596897,0.000332783686648053
Spotx1695,0,0,0,0.297533346264762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209642225478438,0,0,0,0,0,0,0,0.492824428256801,0.000999245516355389
Spotx1696,0,0,0,0,0.214842435368526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785157564631474,0.000632371545115879
Spotx1697,0,0,0,0,0.30747559133813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69252440866187,5.92706570050299e-05
Spotx1698,0,0,0,0.180079974838975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140794244075279,0.533265008218913,0.145860772866834,0.000170187242951997
Spotx1699,0,0,0,0.193932874725918,0,0,0.268546308336324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537520816937757,0.000542638691157344
Spotx1700,0,0,0,0,0.22408298866701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77591701133299,0.000429394100133696
Spotx1701,0,0,0,0,0.321174150669298,0.274025654891822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40480019443888,0,0,0.000674955751413626
Spotx1702,0,0,0,0,0.291383633128714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372147301432385,0,0.336469065438902,0.00278527827048744
Spotx1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237155141282477,0,0,0,0,0,0,0,0,0,0,0.762844858717523,0.000224167938953109
Spotx1704,0,0,0,0.19454691110951,0,0,0,0,0,0.160109542098426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645343546792064,0.00115393327461974
Spotx1705,0,0,0,0,0.493873468091698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506126531908303,0.00392420835503252
Spotx1706,0,0,0,0,0,0,0,0,0,0,0,0.433517047523849,0,0,0,0.307185740215723,0,0,0,0,0,0,0,0,0,0.259297212260429,0,0,0.000918340094551808
Spotx1707,0,0,0,0.386078637471031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613921362528969,0.00285176119939927
Spotx1708,0,0,0,0.13994395719909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307161112682966,0.195248883292241,0,0.357646046825704,0.000449695053450808
Spotx1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315829027747958,0.146910467633078,0,0,0,0.341304756023178,0,0,0,0,0,0,0.195955748595786,5.12535319894341e-05
Spotx1710,0,0,0,0,0.19025692663731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171685780521044,0,0.638057292841646,0.00911931458359574
Spotx1711,0,0,0,0,0.200149011311368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211678165475048,0,0,0,0,0,0,0,0.588172823213584,0.001231523962773
Spotx1712,0,0,0,0,0.471078418351119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226593348943344,0,0.302328232705538,0.00121487643061965
Spotx1713,0,0,0,0,0.322226598158724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677773401841276,0.00217391266852751
Spotx1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242964840086807,0,0,0,0,0,0.757035159913193,0.000419855526792015
Spotx1715,0,0,0,0.189565479091688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810434520908312,1.29548536957914e-30
Spotx1716,0,0,0,0,0.246831266815639,0,0.224614314594968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528554418589393,0.00640132120130092
Spotx1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851260317243316,0,0.148739682756684,0.000697534603081697
Spotx1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333108825304753,0,0,0,0,0,0,0,0.666891174695247,0.000418779458012004
Spotx1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335881139234773,0.664118860765227,0.000829895400867751
Spotx1720,0,0,0,0.291508044916218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708491955083782,0.00221230115870916
Spotx1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318606002605166,0,0,0,0,0,0,0,0.681393997394834,0.00376702852413337
Spotx1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000403702613203768
Spotx1723,0,0,0,0,0,0,0,0,0,0,0.215650571431116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260754482579533,0,0.523594945989352,0.00178993107966813
Spotx1724,0,0,0,0,0,0,0,0,0,0.206144697793937,0,0,0,0,0,0,0,0,0,0,0.793855302206063,0,0,0,0,0,0,0,0.000603753214799186
Spotx1725,0,0,0,0,0,0,0,0,0.181551171391284,0.249308894108213,0,0,0,0,0,0.179644292461226,0,0,0,0,0,0,0,0,0,0,0,0.389495642039277,0.0156145862502389
Spotx1726,0,0.190981142809728,0,0.303749658055467,0,0,0,0,0,0,0,0,0.139321284173575,0,0,0.201971002122256,0.163976912838975,0,0,0,0,0,0,0,0,0,0,0,1.29603865554378e-28
Spotx1727,0,0.124082936527196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310824154059091,0,0,0,0.176360286205265,0,0.388732623208447,0.000370575878405552
Spotx1728,0,0,0,0.192346867050984,0,0,0.226791504299022,0,0,0.304278022712484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276583605937511,0.000659898524805282
Spotx1729,0,0,0,0,0,0,0,0.173543739080433,0,0,0,0.257921116689418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420167104798942,0,0.148368039431208,0.00496548064084434
Spotx1730,0,0,0,0,0.308093961449425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691906038550575,0.00114191738619903
Spotx1731,0,0,0,0.118819959059109,0,0,0,0,0,0,0,0,0,0,0,0.254137693502805,0,0,0,0,0,0,0,0,0,0.368157368212676,0,0.258884979225411,0.00221138585563575
Spotx1732,0,0,0,0,0,0,0,0,0,0,0,0,0.339646725742702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660353274257299,0.000949787533192203
Spotx1733,0,0,0,0,0,0,0.222045115241831,0,0,0,0,0.242800222851314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535154661906855,0.00185348978617391
Spotx1734,0,0,0,0,0,0,0,0,0,0.373996858873738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626003141126262,0.000603410165031855
Spotx1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266330751116287,0,0,0,0,0,0,0.733669248883713,0.00196442748383727
Spotx1736,0,0,0,0,0.270464452760218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729535547239782,0.000607729119161159
Spotx1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35643679543496,0,0,0,0,0,0.64356320456504,1.269946576051e-05
Spotx1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208469102276968,0,0.791530897723032,0.00110491108179699
Spotx1740,0,0,0,0,0.289127635845244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710872364154756,0,0,0.00706258847720637
Spotx1741,0,0,0.384428136157889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308929985009329,0,0,0,0,0,0.306641878832782,8.93596172180329e-05
Spotx1742,0,0,0,0,0,0,0.218145623835355,0,0,0,0,0,0.208640911240993,0,0,0,0,0,0,0,0,0,0,0,0.183754533873074,0,0,0.389458931050577,0.00233405287462836
Spotx1743,0,0,0,0,0,0,0,0.202947889597,0,0,0.797052110403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07024569268852e-07
Spotx1744,0,0.142004998332756,0.273314500624762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223449206239709,0,0.361231294802773,0.000522129142023656
Spotx1745,0,0,0,0,0,0,0,0,0,0,0,0.288860272122673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233569912472764,0.477569815404563,0.000185179632848477
Spotx1746,0,0,0,0,0,0,0.277196000121231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199526484903141,0,0.523277514975628,0.0145489531353812
Spotx1747,0,0,0,0.151076160726292,0,0,0,0,0,0.227666376991872,0,0,0,0,0,0,0.182613885657461,0.201145652419022,0,0,0,0,0,0,0,0.237497924205353,0,0,0.000155510732961054
Spotx1748,0,0,0,0,0.171032702163764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209224943529897,0,0,0.619742354306339,0.00690510495501035
Spotx1749,0,0,0,0,0.69741407202122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30258592797878,0,0,0,0.000634039418009989
Spotx1750,0,0,0,0,0.243020153806923,0,0.140263841280077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164644722624094,0,0.452071282288906,0.000672081272787773
Spotx1751,0,0,0,0,0.189384349921555,0,0,0,0,0.215258051177913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595357598900533,0.000541752916016704
Spotx1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162428410930601,0,0,0,0,0.288632158935873,0.243271689717046,0.305667740416481,2.0457890920417e-32
Spotx1753,0,0,0,0,0.189641234559714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221877877823542,0,0.588480887616744,0.000322827029893076
Spotx1754,0,0,0.869778853806341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130221146193659,0.000910399635173247
Spotx1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110528723233133,0,0,0,0,0,0,0,0.889471276766867,0,0,0.00354999804130518
Spotx1756,0,0,0,0,0,0,0,0,0,0,0,0.180302277968431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819697722031569,0.000558891391557638
